,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop,EX_C00205__dra,DM_C00404__vacu
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08333333333333333,4.571611060079734e-14,0.0,0.003273990132125905,0.009999969432059483,0.0,0.0,0.0,-11.37201356823089,0.346256684491979,-927.5938038160336,4.176419048558995e-15
2,0.16666666666666666,4.0540701853537266e-14,0.0,0.0031031373700968878,0.009999939980799982,0.0,0.0,0.0,-11.154124011274659,0.3485928827901661,-911.6486465727139,3.1762244744049095e-15
3,0.25,5.0133504935579937e-14,0.0,0.002933284702450868,0.009999883727297295,0.0,0.0,0.0,-10.93147480030842,0.3489760348445375,-895.3396238924096,4.608202563751347e-15
4,0.3333333333333333,4.451374291203995e-14,0.0,0.0027647206121923368,0.0099997815092178,0.0,0.0,0.0,-10.705637491548295,0.3478018196446063,-898.6124262741636,4.206180398193722e-15
5,0.41666666666666663,3.996565643717504e-14,0.0,0.002597720360618618,0.009999604419266485,0.0,0.0,0.0,-10.47792245013353,0.34538434604126905,-895.4629489117953,4.111963229404732e-15
6,0.49999999999999994,5.742612635217368e-14,0.0,0.002432541361179612,0.009999311057462289,0.0,0.0,0.0,-10.249427379076327,0.34197444542241334,-894.3307430228517,8.870942175276397e-16
7,0.5833333333333333,1.4654526677005205e-14,0.0,0.002269422654104623,0.009998844944452018,0.0,0.0,0.0,-10.021077251130679,0.3377732994413628,-888.5020415803746,-3.515706244646329e-16
8,0.6666666666666666,2.4536691048012007e-14,0.0,0.002108585186696819,0.009998132461987337,0.0,0.0,0.0,-9.793655825244109,0.33294290078836647,-875.010509806233,-1.6653345369377348e-16
9,0.75,2.3186932011972053e-14,0.0,0.0019502322579148714,0.009997081685383095,0.0,0.0,0.0,-9.56783038311316,0.3276141680888887,-861.8302438132523,-1.850371707708594e-17
10,0.8333333333333334,1.9089449223993626e-14,0.0,0.0017945499687768585,0.00999558241093012,0.0,0.0,0.0,-9.34417118528535,0.32189328005751544,-848.7472674544073,-2.220446049250313e-16
11,0.9166666666666667,1.904124354413505e-14,0.0,0.001641707645151624,0.009993507567524203,0.0,0.0,0.0,-9.123166854249048,0.3158666434430808,-835.7939258658869,-2.0354088784794536e-16
12,1.0,1.4027852838843798e-14,0.0,0.0014918582360989585,0.009990716055219015,0.0,0.0,0.0,-8.905236624558652,0.3096048060507083,-822.997867523597,-2.4054832200211723e-16
13,1.0833333333333333,2.5934655763910526e-14,0.0,0.0013451387006664893,0.009987056898212979,0.0,0.0,0.0,-8.690740181966225,0.30316555120759237,-810.3827482483307,-3.700743415417188e-17
14,1.1666666666666665,3.2153188465666026e-14,0.0,0.0012016703968183527,0.00998237445970996,0.0,0.0,0.0,-8.479985641911913,0.29659635435458054,-797.968800418754,-3.700743415417188e-17
15,1.2499999999999998,1.663095955120657e-14,0.0,0.001061559483973502,0.00997651435998476,0.0,0.0,0.0,-8.273236084916572,0.2899363405570779,-785.7732974368954,-1.4802973661668753e-16
16,1.333333333333333,2.4633102407729144e-14,0.0,0.0009248973476741959,0.009969329678140612,0.0,0.0,0.0,-8.070714964834794,0.2832178499921046,-773.8109361570516,-1.4802973661668753e-16
17,1.4166666666666663,1.2340654043793858e-14,0.0,0.0007917610520178173,0.009960687005652908,0.0,0.0,0.0,-7.872610629058027,0.27646769430182544,-762.0941544585496,-2.0354088784794536e-16
18,1.4999999999999996,1.730583906922654e-14,0.0,0.0006622138229600092,0.009950471951919506,0.0,0.0,0.0,-7.679080132201763,0.26970816822695376,-750.6333970164973,-1.6653345369377348e-16
19,1.5833333333333328,1.1135512047329615e-14,0.0,0.0005363055635037653,0.009938593769586123,0.0,0.0,0.0,-7.490252482117299,0.26295786675642385,-739.4373392754668,-2.0354088784794536e-16
20,1.666666666666666,1.3352973320823822e-14,0.0,0.0004140734001245698,0.009924988858419307,0.0,0.0,0.0,-7.306231425682103,0.2562323471155143,-728.513077399851,-1.1102230246251565e-16
21,1.7499999999999993,4.5244603609747095e-15,0.0,-7.113673861225538e-06,0.00990962300828215,0.0,0.0,0.0,-6.582317180571295,0.24954466648591353,-680.0417129083737,0.0
22,1.8333333333333326,2.898273304026878e-15,0.0,-0.0012741805963707095,0.009894609650491527,0.0,0.0,0.0,-4.322088086571426,0.24093335225197288,-548.404035979195,-6.846375318521799e-16
23,1.9166666666666659,1.9964839085218673e-15,0.0,-0.0014,0.009887196829221623,0.0,0.0,0.0,-3.295275096709645,0.2249739286658064,-453.71934579967353,1.1102230246251565e-16
24,1.9999999999999991,1.5504058345838913e-15,0.0,-0.0014,0.009882387942520512,0.0,0.0,0.0,-2.656298715199,0.20803823563800783,-389.04260672158904,9.251858538542972e-17
25,2.0833333333333326,1.8429831131441823e-15,0.0,-0.0014,0.009879121410832772,0.0,0.0,0.0,-2.233488838779806,0.19131562412353453,-350.04375395045395,2.220446049250313e-16
26,2.166666666666666,2.0509700878244315e-15,0.0,-0.0014,0.0098769677754336,0.0,0.0,0.0,-1.9594367042014653,0.17519737079861775,-326.63690255532117,1.295260195396016e-16
27,2.2499999999999996,1.785853437975669e-15,0.0,-0.0014,0.009875597816085897,0.0,0.0,0.0,-1.7869869350134593,0.15991835011976988,-312.77997682841874,0.0
28,2.333333333333333,1.757913663089528e-15,0.0,-0.0014,0.009874769226792066,0.0,0.0,0.0,-1.6833770928313072,0.14560663036538457,-305.3258283795926,7.401486830834377e-17
29,2.4166666666666665,2.2893250070411517e-15,0.0,-0.0014,0.009874308318562768,0.0,0.0,0.0,-1.6259657302809387,0.13231791140199486,-302.1051084497284,5.551115123125783e-17
30,2.5,-1.6762833873414516e-16,0.0,-0.0014,0.009874092825537101,0.0,0.0,0.0,-1.599177388534855,0.12005961749189088,-301.63073274589374,1.850371707708594e-17
31,2.5833333333333335,1.4568582266644053e-15,0.0,-0.0014,0.009874037820810177,0.0,0.0,0.0,-1.5923450113889714,0.10880777647457263,-302.8891873341383,2.0354088784794536e-16
32,2.666666666666667,8.324022334505455e-16,0.0,-0.0014,0.00987408494631617,0.0,0.0,0.0,-1.5981986823512955,0.09851880668704127,-305.1943583629586,2.220446049250313e-16
33,2.7500000000000004,1.3627336836546432e-15,0.0,-0.0014,0.00987419449462979,0.0,0.0,0.0,-1.6118128715118019,0.08913768911224167,-308.0857164586183,-1.8503717077085943e-16
34,2.833333333333334,2.150765057228247e-15,0.0,-0.0014,0.009874339726152575,0.0,0.0,0.0,-1.6298757883737665,0.08060357114478044,-311.2576650498822,1.850371707708594e-17
35,2.9166666666666674,-1.8732283394723659e-16,0.0,-0.0014,0.009874502852960345,0.0,0.0,0.0,-1.650183578053941,0.07285354948190582,-314.51064697861926,3.700743415417188e-17
36,3.000000000000001,2.030377838158721e-15,0.0,-0.0014,0.009874672229205692,0.0,0.0,0.0,-1.6712908168119043,0.06582516786319667,-317.71737953242797,3.700743415417188e-17
37,3.0833333333333344,1.2898012222241233e-15,0.0,-0.0014,0.00987484039917582,0.0,0.0,0.0,-1.6922693655695014,0.05945801352296537,-320.79957930742864,2.4054832200211723e-16
38,3.166666666666668,1.958820175402839e-15,0.0,-0.0014,0.009875002747921012,0.0,0.0,0.0,-1.7125422129255128,0.05369468676784773,-323.711947107546,1.8503717077085943e-16
39,3.2500000000000013,9.346923526728177e-16,0.0,-0.0014,0.009875156572026533,0.0,0.0,0.0,-1.731769154270438,0.04848133913001233,-326.4311709774435,1.295260195396016e-16
40,3.333333333333335,2.006879034598403e-15,0.0,-0.0014,0.009875300441853002,0.0,0.0,0.0,-1.7497682727690176,0.04376791866508897,-328.948394260531,-2.0354088784794536e-16
41,3.4166666666666683,1.786680461515448e-15,0.0,-0.0014,0.00987543376528068,0.0,0.0,0.0,-1.766462131344781,0.03950822010497686,-331.26407408389514,-7.401486830834377e-17
42,3.5000000000000018,1.4869993674057933e-15,0.0,-0.0014,0.009875556490415034,0.0,0.0,0.0,-1.7818410095067918,0.03565980833062808,-333.38448733625995,0.0
43,3.5833333333333353,2.993551478454148e-15,0.0,-0.0014,0.009875668903933243,0.0,0.0,0.0,-1.7959378882445378,0.03218386278031744,-335.31937077174916,-1.850371707708594e-17
44,3.6666666666666687,1.6076821964374333e-15,0.0,-0.0014,0.009875771495138316,0.0,0.0,0.0,-1.808811524216111,0.02904497560753564,-337.0803406412449,3.700743415417188e-17
45,3.750000000000002,1.5749004333149962e-15,0.0,-0.0014,0.009875864865069486,0.0,0.0,0.0,-1.8205350864085972,0.026210925942014487,-338.67984701125164,-5.181040781584064e-16
46,3.8333333333333357,9.61403867321002e-16,0.0,-0.0014,0.009875949666439066,0.0,0.0,0.0,-1.8311886106102406,0.023652445250418694,-340.13049379314356,-2.4054832200211723e-16
47,3.916666666666669,5.579072443261517e-16,0.0,-0.0014,0.009876026564597858,0.0,0.0,0.0,-1.8408540674636527,0.021342983647077346,-341.4446079332135,-1.8503717077085943e-16
48,4.000000000000003,1.4071650319460323e-15,0.0,-0.0014,0.009876096212790432,0.0,0.0,0.0,-1.8496122133329607,0.019258483427988738,-342.63397744778126,-2.4054832200211723e-16
49,4.083333333333336,-2.3422574777037888e-15,0.0,0.0,0.009876159237069429,0.0,0.0,0.0,-1.8575406512903498,0.01737716363372806,-216.11017799684805,2.312964634635743e-16
50,4.166666666666669,-1.2881674140714023e-15,0.0,0.0,0.009871407422002798,0.0,0.0,0.0,-1.2691192952182178,0.020642273038076236,-160.48851573486758,-5.551115123125783e-17
51,4.250000000000002,-1.7450281619140954e-16,0.0,0.0,0.009868050926546149,0.0,0.0,0.0,-0.8632466038955044,0.022062254949292485,-126.82801565955309,-1.1635792577420477e-16
52,4.333333333333335,-4.665056772281322e-17,0.0,0.0,0.009865708600956154,0.0,0.0,0.0,-0.584566216052707,0.022290746157631474,-100.20523443359797,-1.3241876623235037e-17
53,4.416666666666668,1.3461402860473321e-15,0.0,0.0,0.008221212490042913,0.0,0.0,0.0,-0.394155665523499,0.02176905530724812,-81.27297123864781,3.874215763014869e-17
54,4.500000000000001,-1.1875659652325042e-15,0.0,0.0,0.004988943525448081,0.0,0.0,0.0,-0.26200958377614825,0.020817280919420006,-68.44516032350354,-1.410908427127803e-16
55,4.583333333333334,-1.0014803220120704e-15,0.0,0.0,0.0027101083824584687,0.0,0.0,0.0,-0.16734605661338264,0.019647240438357996,-59.287173690212136,-9.830099697201906e-17
56,4.666666666666667,-8.068117391688099e-16,0.0,0.0,0.001124805639391447,0.0,0.0,0.0,-0.10007885090820423,0.018362208444190113,-52.78502711965033,-2.7755575615628914e-17
57,4.75,-8.763055041981013e-16,0.0,0.0,4.187339866447657e-05,0.0,0.0,0.0,-0.0527763028459276,0.017033788966458203,-48.21779844772994,-3.932039878880763e-17
58,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019973190970262067,0.0066577303234218455,-45.164166748684366,2.9890619893754213e-17
59,4.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0073314839522993225,0.002443827984100866,-43.989939847541734,4.697097411875662e-17
60,4.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026909111535076136,0.0008969703845036758,-43.55889952922797,-1.2810265668751807e-17
